,Task,Core,Start,End,Rank
919,742,1,1293483.2265051,1299833.6775651001,133243.8234628
920,743,1,1299833.6775651001,1300345.6827523,126893.37240280001
921,1370,1,1300345.6827523,1304418.7747031,156090.07207309993
922,436,1,1300605.675942,1305382.9442305,32659.7872329
923,410,1,1305382.9442305,1307430.3733565998,152016.98012229992
924,411,1,1307430.3733565998,1308049.062488,149969.55099619992
925,412,1,1308049.062488,1312537.6844098999,149350.86186479992
926,413,1,1312537.6844098999,1314669.3154258,144862.23994289993
927,414,1,1317538.2479404998,1318325.0881994998,142730.60892699994
928,420,1,1318325.0881994998,1320766.9306178999,141943.76866799995
929,262,1,1320766.9306178999,1324956.2272511,109124.807948
930,421,1,1324956.2272511,1331572.3689773,139501.92624959996
931,263,1,1326250.9227469,1328684.8357928,104935.5113148
932,264,1,1328684.8357928,1333476.4507016,102501.5982689
933,265,1,1333476.4507016,1337830.4833568,97709.9833601
934,383,1,1337830.4833568,1342052.2676414,67648.9985182
935,422,1,1342052.2676414,1347840.0664236,132885.78452339995
936,1188,1,1346232.0538987,1352315.627268,66497.45954139999
937,415,1,1352315.627268,1357048.3437952,127097.98574119995
938,416,1,1357048.3437952,1357555.7759612,122365.26921399996
939,744,1,1357555.7759612,1365333.1491638,126381.36721560001
940,417,1,1358709.1935965,1366064.1399802,121857.83704799996
941,1190,1,1362294.5702292,1365957.2322823,60413.8861721
942,418,1,1366064.1399802,1368105.4831124,114502.89066429996
943,419,1,1368441.9305097,1368788.6707151,112461.54753209997
944,248,1,1368788.6707151,1369614.0119496998,112114.80732669997
945,734,1,1369614.0119496998,1373199.3885823998,118603.99401300002
946,735,1,1373199.3885823998,1379835.0532916998,115018.61738030001
947,249,1,1376075.3575320998,1382957.9245915997,111289.46609209997
948,540,1,1382957.9245915997,1390018.0110557997,106362.1574652
949,636,1,1384418.0311960997,1388070.1215997997,85771.90679999998
950,637,1,1388070.1215997997,1388581.5868598998,82119.81639629998
951,541,1,1390018.0110557997,1391007.2051142997,99302.071001
952,542,1,1391007.2051142997,1394682.1723145996,98312.8769425
953,543,1,1394682.1723145996,1395865.0981184996,94637.9097422
954,1422,1,1395865.0981184996,1402255.0541153997,103614.59425349998
955,534,1,1396166.8524827997,1399857.5748258997,93454.9839383
956,535,1,1399857.5748258997,1401820.5216558997,89764.2615952
957,1423,1,1402255.0541153997,1404325.3857064997,97224.63825659998
958,1424,1,1404325.3857064997,1407478.6290856998,95154.30666549999
959,1427,1,1407478.6290856998,1407892.0350087998,92001.06328629999
960,736,1,1407892.0350087998,1415852.4274006998,108382.952671
961,638,1,1415516.2292120997,1418275.6685961997,81608.35113619998
962,737,1,1418275.6685961997,1423099.2013617996,100422.56027910001
963,250,1,1423099.2013617996,1430797.7985113997,104406.89903259998
964,251,1,1430797.7985113997,1436513.5256083997,96708.30188299998
965,1430,1,1435074.5853164997,1440245.2141055998,91587.65736319999
966,252,1,1437444.9908756998,1439815.3964349,90992.57478599998
967,738,1,1439815.3964349,1445637.9669875999,95599.02751350001
968,1028,1,1446726.4758718999,1447089.3784895,89776.45696080002
969,1029,1,1447089.3784895,1450731.8292786,89413.55434320001
970,256,1,1449273.2042035998,1452004.6465688997,88622.16922679999
971,270,1,1452004.6465688997,1458362.6358822996,93355.9507049
972,1431,1,1454738.8738986996,1455924.3429598997,86417.0285741
973,536,1,1455924.3429598997,1460572.1842968997,87801.3147652
974,537,1,1460572.1842968997,1463357.1003665996,83153.4734282
975,271,1,1463357.1003665996,1470053.8508756997,86997.9613915
976,1432,1,1466801.9696437996,1471089.6552349995,85231.5595129
977,272,1,1470053.8508756997,1471711.2569110997,80301.21088239999
978,538,1,1471711.2569110997,1475531.0634454996,80368.5573585
979,1042,1,1475531.0634454996,1480996.5489622997,85771.10355410002
980,1035,1,1480996.5489622997,1485504.8099531997,80305.61803730001
981,935,1,1485504.8099531997,1490467.4636451998,76548.75082409999
982,257,1,1490467.4636451998,1498314.4868969999,85890.72686149999
983,258,1,1498314.4868969999,1502406.8449112999,78043.7036097
984,1037,1,1502406.8449112999,1509216.9545842,75797.35704640001
985,936,1,1505140.0860155998,1507786.6280682997,71586.0971321
986,1257,1,1507786.6280682997,1514200.3352437997,74683.66682479999
987,1040,1,1510005.8628349998,1513849.6560204998,68987.24737350001
988,259,1,1513849.6560204998,1519111.8983200998,73951.3455954
989,1433,1,1519111.8983200998,1526439.2091873998,80943.8739217
990,639,1,1526439.2091873998,1533547.1550875998,78848.91175209999
991,1434,1,1528296.5800447997,1531497.1792800997,73616.5630544
992,260,1,1531315.0071107997,1532801.8607047996,68689.1032958
993,266,1,1532801.8607047996,1540248.8980293996,78643.80484699999
994,632,1,1533547.1550875998,1536565.5821535997,71740.9658519
995,938,1,1536565.5821535997,1542859.0825804998,68939.5550794
996,633,1,1540637.5799259997,1540966.8788736998,68722.53878589999
997,634,1,1540966.8788736998,1543888.1797222,68393.2398382
998,940,1,1543888.1797222,1546046.4031497,62646.0546525
999,1241,1,1546046.4031497,1550118.4009221,143651.1555401
1000,1242,1,1550118.4009221,1555166.7114645,139579.1577677
1001,1425,1,1550535.3308095,1557590.0426868,70415.9638191
1002,1245,1,1557590.0426868,1563064.7700277,134530.8472253
1003,1265,1,1559467.0113786,1563510.6221256,68269.9596493
1004,1426,1,1563510.6221256,1567426.1261618,63361.2519418
1005,1428,1,1567426.1261618,1569682.1243486,59445.7479056
1006,1247,1,1569682.1243486,1574089.3094752,129056.1198844
1007,1243,1,1574089.3094752,1578008.6745298,124648.9347578
1008,1244,1,1578008.6745298,1578785.7471335,120729.5697032
1009,1246,1,1578785.7471335,1582844.5685357,119952.4970995
1010,1261,1,1582844.5685357,1583867.3699048,115893.6756973
1011,1262,1,1584951.3102322,1588536.1597177,114870.8743282
1012,1229,1,1588536.1597177,1590379.8956498,111286.0248427
1013,1429,1,1592452.2676943,1595093.1952474,57189.7497188
1014,1230,1,1595093.1952474,1597882.0671723,109442.28891060001
1015,1233,1,1597882.0671723,1603665.9370031,106653.41698570001
1016,1141,1,1603665.9370031,1605977.1393718,100869.5471549
1017,1143,1,1605977.1393718,1610326.1437852,98558.3447862
1018,1145,1,1610326.1437852,1615669.4268672,94209.3403728
1019,1148,1,1615669.4268672,1616407.0528742,88866.0572908
1020,1151,1,1616407.0528742,1621972.6789998,88128.4312838
1021,1152,1,1621972.6789998,1628103.0060573,82562.8051582
1022,1153,1,1628103.0060573,1633780.9314181,76432.4781007
1023,267,1,1633780.9314181,1641163.8379608998,71196.7675224
1024,1154,1,1641163.8379608998,1644233.9620736998,70754.5527399
1025,1155,1,1644233.9620736998,1650152.1941967998,67684.4286271
1026,635,1,1650152.1941967998,1657069.7164060997,65471.93898969999
1027,1268,1,1657069.7164060997,1663204.3686097998,64226.3489023
1028,606,1,1663204.3686097998,1666202.1833125998,63934.926140999996
1029,268,1,1666202.1833125998,1666811.1587164998,63813.860979599995
1030,384,1,1666811.1587164998,1673066.4117437997,63427.214233599996
1031,1156,1,1673066.4117437997,1681033.7876610998,61766.19650400001
1032,607,1,1681033.7876610998,1688988.6781536997,60937.111438199994
1033,941,1,1688988.6781536997,1694938.6883352997,60487.831225
1034,990,1,1694938.6883352997,1697861.1240714998,59362.961313
1035,640,1,1697861.1240714998,1704639.9399346,58554.416780399995
1036,385,1,1704639.9399346,1709630.1060831998,57171.961206299995
1037,255,1,1709630.1060831998,1712996.7731823,56617.13156459999
1038,991,1,1712996.7731823,1718970.5663758998,56440.5255768
1039,492,1,1718970.5663758998,1723356.6657184998,55226.4238901
1040,1332,1,1723356.6657184998,1728714.1286679998,54548.822165699996
1041,1146,1,1728714.1286679998,1736208.7568627999,53798.82058670001
1042,1080,1,1736208.7568627999,1743178.6143152,53499.2012976
1043,608,1,1743178.6143152,1750647.8995430998,52982.2209456
1044,594,1,1750647.8995430998,1752006.6898759997,52596.3823993
1045,386,1,1752006.6898759997,1756975.9519217997,52181.795057699994
1046,1203,1,1756975.9519217997,1764347.8362888996,51458.7096284
1047,944,1,1764347.8362888996,1769826.0554768997,50824.8153649
1048,1263,1,1769826.0554768997,1775663.3713670997,48766.697817399996
1049,596,1,1775663.3713670997,1778653.0211832996,48123.2792717
1050,358,1,1778653.0211832996,1782629.8933182997,48117.654150799994
1051,985,1,1782629.8933182997,1786153.7201170996,47328.8338563
1052,500,1,1786153.7201170996,1788461.6008927997,47107.2427847
1053,1083,1,1788461.6008927997,1789925.9158835998,46529.3438452
1054,1147,1,1789925.9158835998,1793289.3001711997,46304.19239190001
1055,1375,1,1793289.3001711997,1796661.7109428998,45959.800319600006
1056,1005,1,1796661.7109428998,1797963.0712147,45311.6434177
1057,601,1,1797963.0712147,1804765.0758985,45133.6294555
1058,501,1,1804765.0758985,1809759.0433276,44799.362009
1059,359,1,1809759.0433276,1816551.4235942,44140.782015799996
1060,1007,1,1816551.4235942,1819418.3004983,44010.2831459
1061,616,1,1819418.3004983,1821993.1758509,43369.4306782
1062,1336,1,1821993.1758509,1829209.6238121,43286.4394429
1063,1149,1,1829209.6238121,1829911.0858294999,42940.80810430001
1064,1264,1,1829911.0858294999,1830562.8614005,42929.3819272
1065,668,1,1830562.8614005,1834962.6647752998,42637.9836529
1066,1266,1,1834962.6647752998,1839935.8755664,42277.6063562
1067,373,1,1839935.8755664,1843038.0473270998,42031.5763712
1068,1335,1,1843038.0473270998,1849436.2516048998,41272.592424799994
1069,1347,1,1849436.2516048998,1856365.3347573997,41122.9734345
1070,617,1,1856365.3347573997,1862863.1176702997,40794.5553256
1071,1351,1,1862863.1176702997,1864051.1604826997,39192.33526640001
1072,786,1,1864051.1604826997,1869272.5332429998,38989.482123
1073,378,1,1869272.5332429998,1875356.9044348998,38929.404610499994
1074,602,1,1875356.9044348998,1878680.2749221998,38331.6247717
1075,669,1,1878680.2749221998,1881723.9554887998,38238.1802781
1076,360,1,1881723.9554887998,1887371.3602969,37348.4017492
1077,395,1,1887371.3602969,1890552.9355358,37315.9642864
1078,988,1,1890552.9355358,1897137.0760466,36865.4192242
1079,1338,1,1897137.0760466,1904658.7549455,36069.9914817
1080,603,1,1904658.7549455,1909843.5913836001,35008.2542844
1081,618,1,1909843.5913836001,1911749.9127726,34296.7724127
1082,1348,1,1911749.9127726,1914611.4933683001,34193.890282
1083,837,1,1914611.4933683001,1915509.4677033,34062.6323689
1084,1376,1,1915509.4677033,1918529.3455642,33883.9542116
1085,787,1,1918529.3455642,1923413.0078167,33768.1093627
1086,962,1,1923413.0078167,1930295.8398038,33334.874556799994
1087,379,1,1930295.8398038,1932153.0441611,32845.0334186
1088,1357,1,1932153.0441611,1934065.362467,32681.672879700003
1089,619,1,1934065.362467,1934960.6997651001,32390.4510237
1090,675,1,1934960.6997651001,1941154.5084245002,32155.9608591
1091,366,1,1941154.5084245002,1946138.2461892003,31700.996941100002
1092,1353,1,1946138.2461892003,1949271.2566233003,31332.3096863
1093,1340,1,1949271.2566233003,1956731.0216699003,31310.915583099995
1094,844,1,1956731.0216699003,1961511.0831896004,30913.5758605
1095,561,1,1961511.0831896004,1963441.3370992003,30780.1779799
1096,980,1,1963441.3370992003,1965423.4454955005,30281.278713400003
1097,994,1,1965423.4454955005,1971017.5805751004,30004.1141472
1098,318,1,1971017.5805751004,1974674.8599820004,29305.907441900003
1099,1202,1,1974674.8599820004,1980782.7397569004,28993.914704
1100,567,1,1980782.7397569004,1984479.0052163003,28849.9240703
1101,1339,1,1984479.0052163003,1985079.0246706002,28548.3125828
1102,981,1,1985079.0246706002,1987808.5595854002,28299.1703171
1103,1349,1,1987808.5595854002,1995499.6788666002,28199.2992522
1104,437,1,1995499.6788666002,2002057.0594367,27882.5189444
1105,937,1,2002057.0594367,2008350.5596844,26452.042569699996
1106,676,1,2008350.5596844,2011913.5775643,25962.1521997
1107,319,1,2011913.5775643,2016787.6638773,25648.628035
1108,983,1,2016787.6638773,2022385.2422141,25393.1430632
1109,568,1,2022385.2422141,2024123.0489009,25153.658610899998
1110,381,1,2024123.0489009,2024915.0337623,25149.2782438
1111,1463,1,2024915.0337623,2027747.8899603998,25099.116951299995
1112,996,1,2027747.8899603998,2030032.1761142998,24409.9790676
1113,368,1,2030032.1761142998,2032060.0337086997,24322.6150052
1114,1341,1,2032060.0337086997,2035021.3025507997,23851.150536499998
1115,789,1,2035021.3025507997,2037996.4194293998,23559.9727872
1116,569,1,2037996.4194293998,2038565.4654720998,23415.8519241
1117,1205,1,2038565.4654720998,2042999.0164348998,22886.0349291
1118,1227,1,2042999.0164348998,2046777.6258032997,22771.7685276
1119,677,1,2046777.6258032997,2051165.1221489997,22399.134319800003
1120,369,1,2051165.1221489997,2057288.9138864998,22294.7574108
1121,1001,1,2057288.9138864998,2063096.0085910999,22125.6929137
1122,495,1,2063096.0085910999,2065199.7909366998,21132.574111500002
1123,1344,1,2065199.7909366998,2068447.4621722999,20889.8816944
1124,790,1,2068447.4621722999,2069514.8187368999,20584.8559086
1125,1350,1,2069514.8187368999,2075464.4307183998,20508.179970999998
1126,374,1,2075464.4307183998,2081454.7099810997,19889.102974499998
1127,978,1,2081454.7099810997,2081802.6541506997,19795.5647264
1128,429,1,2081802.6541506997,2085617.5009155998,19672.4662413
1129,794,1,2085617.5009155998,2091229.5615693997,19517.499344
1130,979,1,2091229.5615693997,2097556.9645871,19447.6205568
1131,496,1,2097556.9645871,2105491.9016094,19028.7917659
1132,1189,1,2105491.9016094,2106952.2494542,18452.4839663
1133,1384,1,2106952.2494542,2110760.6384727997,18395.9809202
1134,1179,1,2110760.6384727997,2115207.5639258996,18154.635005
1135,678,1,2115207.5639258996,2122115.0991473,18011.637974100002
1136,1330,1,2122115.0991473,2127202.766585,17642.2104588
1137,1198,1,2127202.766585,2129383.8982863,16992.1361215
1138,1002,1,2129383.8982863,2135534.5652218,16318.5982091
1139,430,1,2135534.5652218,2141297.7578805,15857.6194764
1140,1204,1,2141297.7578805,2145760.8552814,14811.0044202
1141,1389,1,2145760.8552814,2147604.9084784,14587.591901599999
1142,1457,1,2147604.9084784,2155457.8259900003,14486.688890599999
1143,1182,1,2155457.8259900003,2158143.789125,13707.709551900001
1144,840,1,2158143.789125,2160153.3470089003,13257.603066800002
1145,995,1,2160153.3470089003,2164498.4529849,13120.217539099998
1146,1395,1,2164498.4529849,2172416.2375975004,12743.5387046
1147,1361,1,2172416.2375975004,2172812.2418283005,12240.3690629
1148,945,1,2172812.2418283005,2179058.3442036007,12145.0742651
1149,361,1,2179058.3442036007,2181991.4799488005,11567.187717600002
1150,391,1,2181991.4799488005,2186649.8923936007,11520.5661683
1151,791,1,2186649.8923936007,2190253.9670732007,11508.3369503
1152,841,1,2190253.9670732007,2193031.6714214007,11248.045182900001
1153,1157,1,2193031.6714214007,2197339.639019901,11021.746416900001
1154,599,1,2197339.639019901,2200909.830920701,10899.3175829
1155,671,1,2200909.830920701,2207335.469468901,10758.8857608
1156,1209,1,2207335.469468901,2209088.537906201,10347.9070193
1157,1003,1,2209088.537906201,2215257.4095996013,10167.9312736
1158,1352,1,2215257.4095996013,2222219.621516101,8999.9919834
1159,842,1,2222219.621516101,2225306.5437728013,8470.3408347
1160,1095,1,2225306.5437728013,2233185.5829748013,7879.039202
1161,564,1,2233185.5829748013,2234368.5851006014,7203.668001
1162,376,1,2234368.5851006014,2240838.2645503012,7050.1631633
1163,1458,1,2240838.2645503012,2247472.0359293013,6633.771379
1164,363,1,2247472.0359293013,2248971.2454811013,6371.8696096
1165,1000,1,2248971.2454811013,2255209.5788915013,6238.3334104
1166,565,1,2255209.5788915013,2260069.2910916014,6020.6658752
1167,614,1,2260069.2910916014,2260937.3331490015,5853.5133958999995
1168,498,1,2260937.3331490015,2266685.6645589015,5748.3314099
1169,843,1,2266685.6645589015,2272069.0831369013,5383.418578
1170,364,1,2272069.0831369013,2272875.2831066013,4872.6600578
1171,1345,1,2272875.2831066013,2273600.598945001,4671.6448958
1172,321,1,2273600.598945001,2275105.076387601,4500.4556579
1173,672,1,2275105.076387601,2278786.400760201,4333.2472126
1174,1006,1,2278786.400760201,2282785.4603404007,3999.0595802
1175,1346,1,2282785.4603404007,2286731.789397801,3946.3290574
1176,322,1,2286731.789397801,2289727.767613101,2995.9782153
1177,1364,1,2289727.767613101,2290571.069652701,2037.7800668999998
1178,1365,1,2290571.069652701,2291765.547680001,1194.4780273
1179,673,1,2291765.547680001,2292417.470520001,651.92284
1180,394,1,2292417.470520001,2292892.146451301,474.6759313
